"t";"v_ms";"heading_deg"
"9761,0";"8,74";"127,09287847584258"
"9762,0";"7,8";"141,3339247408904"
"9764,0";"6,52";"125,83482243620657"
"9766,0";"6,34";"108,57773862583687"
"9770,0";"7,3";"106,81120579112319"
"9774,0";"7,475";"110,05024638367505"
"9776,0";"7,317";"107,71588920427652"
"9778,0";"7,275";"103,48136959075339"
"9779,0";"7,16";"103,02193294240946"
"9782,0";"7,217";"101,6641652273637"
"9787,0";"7,35";"99,22307436264023"
"9795,0";"7,392";"101,11117547204726"
"9803,0";"7,675";"102,77979516991999"
"9804,0";"8,089";"102,07494714654473"
"9806,0";"8,409";"100,5177021969718"
"9807,0";"8,583";"103,05720795517313"
"9808,0";"9,92";"110,72517155148758"
"9811,0";"9,64";"121,26751900297813"
"9815,0";"7,543";"126,10128455262614"
"9816,0";"5,96";"124,8463740804006"
"9817,0";"5,517";"106,42913972118"
"9819,0";"4,725";"109,66774026984683"
"9821,0";"2,42";"122,28724608487263"
"9822,0";"2,14";"118,47043388711435"
"9823,0";"2,083";"120,45793356163391"
"9826,0";"2,28";"127,4758368305841"
"9829,0";"2,467";"118,34599316260933"
"9836,0";"2,43";"81,06269101543936"
"9837,0";"2,325";"105,99635929303201"
"9839,0";"2,16";"107,16636047382427"
"9841,0";"1,72";"100,87644171813385"
"9844,0";"2,38";"84,27262517019335"
"9846,0";"2,66";"79,63716271195426"
"9847,0";"2,617";"72,54025209998476"
"9850,0";"2,583";"66,27875066500347"
"9852,0";"2,56";"74,00358860913349"
"9853,0";"2,6";"71,12563094233433"
"9855,0";"2,7";"65,90070973264787"
"9858,0";"3,14";"74,91943530454476"
"9864,0";"3,278";"103,63570408287018"
"9867,0";"3,656";"121,68146343216786"
"9868,0";"3,86";"129,24710529007683"
"9869,0";"5,02";"132,948423774493"
"9873,0";"6,1";"136,72144218735446"
"9874,0";"6,4";"134,358170545577"
"9876,0";"6,786";"136,22517042854713"
"9879,0";"8,14";"134,50526476570704"
"9880,0";"8,25";"134,0609799221782"
"9884,0";"8,96";"132,87657587047465"
"9886,0";"9,033";"133,56111196141777"
"9893,0";"9,256";"136,38324862964728"
"9894,0";"9,35";"137,01875815132223"
"9901,0";"9,6";"136,55867682456355"
"9902,0";"9,625";"137,47117814416"
"9903,0";"9,667";"141,63018367779716"
"9910,0";"9,637";"144,69732899128635"
"9911,0";"9,637";"144,51891096495103"
"9916,0";"10,1";"145,22501876177975"
"9918,0";"10,086";"144,67621371948843"
"9924,0";"10,237";"143,45170275125048"
"9927,0";"10,289";"142,5219122279879"
"9928,0";"10,26";"139,8924325020258"
"9934,0";"10,2";"136,88046554510666"
"9935,0";"10,271";"136,3157952761283"
"9939,0";"10,64";"134,99018950680187"
"9942,0";"10,757";"134,53860428530095"
"9948,0";"10,411";"134,50130336585315"
"9950,0";"9,913";"134,045841554201"
"9953,0";"8,66";"134,88614351808693"
"9958,0";"8,313";"134,50050715004596"
"9965,0";"8,542";"134,61027505911701"
"9972,0";"8,793";"133,964985382239"
"9973,0";"8,813";"136,8126354910296"
"9974,0";"8,822";"138,43720875826784"
"9979,0";"9,117";"142,92473885696572"
"9981,0";"9,214";"149,04824222863493"
"9987,0";"9,338";"148,00307679093427"
"9994,0";"9,231";"148,8967381157944"
"9995,0";"9,137";"149,35478626243864"
"9996,0";"9,167";"146,4189010898424"
"10003,0";"9,2";"141,12075621744853"
"10004,0";"9,188";"138,1855141514723"
"10005,0";"9,189";"134,0129163577951"
"10007,0";"9,236";"131,6444306933379"
"10009,0";"9,6";"129,55435875851688"
"10014,0";"9,9";"128,17085978363693"
"10016,0";"9,843";"129,10063351088922"
"10017,0";"9,825";"129,11007721292202"
"10024,0";"9,625";"129,15610129725846"
"10031,0";"9,543";"128,35765165682832"
"10034,0";"9,31";"128,5256873776983"
"10038,0";"9,071";"128,66033591106387"
"10042,0";"8,938";"129,96784117880787"
"10049,0";"8,745";"133,23520722469905"
"10051,0";"8,833";"139,48045023909143"
"10055,0";"9,35";"144,04224674118623"
"10057,0";"9,567";"147,6594096480908"
"10060,0";"9,6";"151,41945226162647"
"10063,0";"9,867";"154,15642034369458"
"10064,0";"9,914";"155,1902822730284"
"10067,0";"10,429";"162,0018658807843"
"10069,0";"10,58";"165,52157362612613"
"10072,0";"10,36";"167,7985300452496"
"10075,0";"10,383";"166,78211045382287"
"10078,0";"10,4";"168,71072119872406"
"10080,0";"10,34";"169,02822726141284"
"10082,0";"10,457";"167,492485935485"
"10084,0";"10,717";"164,473400485789"
"10086,0";"11,067";"148,99739101792534"
"10088,0";"11,333";"137,62143900427267"
"10090,0";"11,85";"136,560008634265"
"10091,0";"12,14";"138,43325069379497"
"10093,0";"12,5";"146,4430875476147"
"10094,0";"12,4";"155,1501595076094"
"10095,0";"12,26";"174,0401603731322"
"10098,0";"11,96";"184,50437814555144"
"10102,0";"11,586";"181,77487330566257"
"10108,0";"10,6";"177,02117674659337"
"10113,0";"9,555";"165,69106882011576"
"10118,0";"9,47";"164,28216978934122"
"10119,0";"9,983";"166,65994947535106"
"10120,0";"10,0";"164,1789982446398"
"10122,0";"10,156";"162,70684793110166"
"10124,0";"10,7";"162,78676696960983"
"10125,0";"10,82";"161,32234333885108"
"10128,0";"10,7";"156,51568515857576"
"10129,0";"10,44";"153,02519494099568"
"10130,0";"10,38";"146,31699146640614"
"10135,0";"10,483";"145,48762487181534"
"10140,0";"10,38";"144,58018032716063"
"10141,0";"10,2";"145,30822832981053"
"10142,0";"10,2";"149,86176593773573"
"10149,0";"9,525";"151,15273430340258"
"10150,0";"9,413";"154,18737460836024"
"10155,0";"9,0";"160,93546461347412"
"10160,0";"8,96";"164,17211116974187"
"10161,0";"9,017";"163,81928224291946"
"10166,0";"9,533";"165,1139653083284"
"10167,0";"9,733";"166,81834827886044"
"10169,0";"9,625";"168,6034872962401"
"10172,0";"9,4";"167,7641995544983"
"10174,0";"9,54";"165,77193219438152"
"10177,0";"10,0";"167,2203179413489"
"10179,0";"10,54";"166,87387315186112"
"10181,0";"10,457";"166,91342975421918"
"10184,0";"10,96";"166,5592140996034"
"10186,0";"11,74";"166,43641774161355"
"10188,0";"11,829";"166,1887286222435"
"10190,0";"12,017";"164,89498044954246"
"10192,0";"12,083";"159,49677544952692"
"10194,0";"12,25";"159,10360715106222"
"10195,0";"12,36";"153,24996360672037"
"10197,0";"12,46";"150,15950255562902"
"10200,0";"11,96";"145,85739859177187"
"10203,0";"11,9";"146,7730455717738"
"10206,0";"12,183";"149,6221931708006"
"10211,0";"11,788";"157,18017979294035"
"10212,0";"11,65";"162,07401111110437"
"10217,0";"11,55";"165,00047594280554"
"10218,0";"11,4";"165,01867191123804"
"10222,0";"11,2";"167,17542810818898"
"10226,0";"10,9";"166,6747300514091"
"10230,0";"10,6";"163,4783900207984"
"10234,0";"10,55";"153,8942869030472"
"10235,0";"10,32";"145,83044074214388"
"10240,0";"10,3";"129,71241426995314"
"10244,0";"10,289";"117,3192816794928"
"10248,0";"10,313";"107,63536361968924"
"10249,0";"10,42";"108,51474297178913"
"10252,0";"10,438";"108,15863411728054"
"10255,0";"10,417";"108,12585363651063"
"10261,0";"10,111";"105,82414179004718"
"10266,0";"9,682";"101,92157267142612"
"10268,0";"9,2";"96,08905168942248"
"10270,0";"9,144";"94,89722599103297"
"10272,0";"8,783";"91,30815255852576"
"10275,0";"8,28";"89,19615970849077"
"10276,0";"8,233";"93,71658270654946"
"10280,0";"7,46";"128,51935180760367"
"10282,0";"7,167";"160,4411355526376"
"10285,0";"7,06";"166,40459396113667"
"10289,0";"7,014";"163,01293321634213"
"10291,0";"6,817";"157,10621243408718"
"10294,0";"6,8";"154,63244169851964"
"10297,0";"6,717";"146,39450521086258"
"10300,0";"6,717";"139,9604928195665"
"10303,0";"6,9";"133,74119608576484"
"10310,0";"7,02";"130,81024113959668"
"10317,0";"7,257";"130,32278281104942"
"10322,0";"7,325";"129,89273815040326"
"10327,0";"7,15";"130,84144515074235"
"10333,0";"6,964";"133,14799910311902"
"10334,0";"6,8";"130,70238767265678"
"10339,0";"5,867";"131,28591458397142"
"10344,0";"5,05";"133,86333819954004"
"10345,0";"4,3";"131,57764142815967"
"10352,0";"3,513";"130,8975521287928"
"10357,0";"3,25";"132,93182560951493"
"10358,0";"2,917";"130,2368168491631"
"10363,0";"2,817";"131,90222220138094"
"10366,0";"2,862";"133,9483996084824"
"10372,0";"2,9";"141,88883228901142"
"10374,0";"2,8";"136,88028268300258"
"10379,0";"2,643";"146,70414738841583"
"10382,0";"2,825";"147,6508157513232"
"10384,0";"2,94";"152,42950426686093"
"10389,0";"2,886";"146,4594408703862"
"10391,0";"3,129";"150,08279553325048"
"10396,0";"3,257";"157,805242623262"
"10402,0";"3,182";"161,07711016967806"
"10406,0";"3,11";"163,77669828488047"
"10409,0";"2,843";"160,6976424130664"
"10416,0";"3,05";"169,61238362655456"
"10417,0";"3,15";"158,2572198357035"
"10423,0";"2,843";"163,37982799349473"
"10424,0";"2,929";"161,94416401684776"
"10430,0";"3,657";"162,50399077363016"
"10435,0";"3,8";"159,00571848344"
"10437,0";"3,971";"161,1849871594338"
"10441,0";"4,05";"160,57048082627105"
"10446,0";"4,3";"162,07783252761112"
"10448,0";"4,457";"162,45276018931472"
"10451,0";"4,62";"162,04529045340686"
"10453,0";"4,68";"157,0576807346469"
"10457,0";"4,717";"159,89735210789505"
"10458,0";"4,62";"157,47866681631905"
"10460,0";"4,514";"157,26176981226894"
"10463,0";"4,42";"158,09904212709128"
"10464,0";"4,45";"163,0987823838672"
"10469,0";"4,267";"165,05221648332457"
"10472,0";"4,113";"160,5395006364597"
"10478,0";"4,544";"159,7856162307865"
"10481,0";"4,922";"158,2232099109426"
"10487,0";"5,667";"151,78563418740464"
"10489,0";"6,237";"148,92347262131318"
"10493,0";"7,1";"144,28653642234218"
"10494,0";"7,08";"141,02996149171332"
"10499,0";"7,367";"138,54305743790724"
"10500,0";"7,433";"138,92795973680757"
"10502,0";"7,363";"137,18795682787487"
"10504,0";"7,2";"137,53769758388952"
"10507,0";"6,86";"137,98166103461904"
"10508,0";"6,7";"144,3374294922354"
"10509,0";"6,38";"159,48691528804233"
"10510,0";"6,283";"176,15208615053308"
"10511,0";"6,214";"193,53573470686564"
"10512,0";"5,96";"215,2496812055183"
"10513,0";"6,1";"233,7753187106063"
"10515,0";"6,44";"243,4270087368351"
"10516,0";"6,62";"251,46602644703523"
"10518,0";"6,5";"260,47746726681873"
"10520,0";"6,1";"278,81218539017607"
"10522,0";"5,783";"277,07648166031726"
"10524,0";"5,4";"240,5849338346148"
"10526,0";"4,567";"149,56127615124834"
"10527,0";"3,94";"111,20018851850926"
"10529,0";"3,92";"102,88596043393483"
"10530,0";"4,267";"101,65247426555531"
"10532,0";"5,72";"102,72968875124906"
"10533,0";"5,85";"108,26396613664551"
"10535,0";"6,7";"110,10769028860396"
"10536,0";"6,767";"119,5735806203312"
"10538,0";"7,14";"124,12593539531092"
"10539,0";"7,233";"124,48229392466123"
"10541,0";"7,48";"121,68029927681093"
"10542,0";"8,467";"123,20633423946256"
"10544,0";"8,44";"121,68026527092049"
"10546,0";"8,04";"121,68024868918273"
"10547,0";"8,04";"122,28562426926568"
"10550,0";"7,967";"120,27519499201408"
"10551,0";"8,34";"115,27582320921019"
"10554,0";"7,1";"110,27354176181545"
"10557,0";"6,617";"107,44135496736507"
"10558,0";"6,514";"126,52932179160159"
"10560,0";"6,0";"146,78405687989616"
"10561,0";"5,943";"163,91942426447"
"10562,0";"5,88";"180,29179046487315"
"10564,0";"5,783";"195,6285976470649"
"10566,0";"5,08";"171,31335565917686"
"10568,0";"3,967";"137,58195283317872"
"10570,0";"2,95";"128,38004644233075"
"10575,0";"3,2";"127,40451883737327"
"10580,0";"3,9";"125,97078621563884"
"10585,0";"4,94";"130,82563426247083"
"10587,0";"5,557";"126,50501637442983"
"10593,0";"6,0";"125,64704065344078"
"10596,0";"6,278";"122,93621242482777"
"10599,0";"6,583";"125,72776181362077"
"10600,0";"6,657";"122,33136031676213"
"10604,0";"7,14";"121,10935680990205"
"10606,0";"7,183";"120,60946133306348"
"10608,0";"7,275";"120,52317855972736"
"10614,0";"7,775";"118,5792808829543"
"10622,0";"8,0";"111,05245373287401"
"10630,0";"8,288";"105,87960071775835"
"10635,0";"8,408";"105,15336530139544"
"10636,0";"8,367";"103,50401945206977"
"10640,0";"8,78";"100,18349456523211"
"10643,0";"8,914";"96,96482065525919"
"10650,0";"9,16";"92,8277466585948"
"10651,0";"9,188";"90,68364156961081"
"10658,0";"9,313";"87,96770321325883"
"10659,0";"9,363";"86,10312154525023"
"10663,0";"9,42";"81,82408936324809"
"10668,0";"9,422";"77,8396278544437"
"10674,0";"9,445";"76,16865081651487"
"10676,0";"9,425";"72,03243265526959"
"10681,0";"9,271";"71,5623446780084"
"10687,0";"9,145";"71,28811772373581"
"10692,0";"9,145";"71,45471205869661"
"10696,0";"9,122";"73,00798274694662"
"10698,0";"8,95";"73,35130110331568"
"10704,0";"8,862";"74,8224182205593"
"10705,0";"8,857";"75,26638282168881"
"10708,0";"8,83";"76,52609438568771"
"10715,0";"8,76";"78,05061694937153"
"10722,0";"8,807";"77,95216250267492"
"10725,0";"8,87";"78,00120847978592"
"10729,0";"8,957";"77,04700359517125"
"10732,0";"8,971";"78,53615279193848"
"10736,0";"8,886";"79,66552071663992"
"10741,0";"8,7";"77,94951505222681"
"10748,0";"8,517";"77,65087475682947"
"10750,0";"8,444";"77,21330709563593"
"10757,0";"8,3";"77,4388248108736"
"10758,0";"8,275";"77,46232292483428"
"10764,0";"8,071";"78,41831483514737"
"10767,0";"8,022";"77,61882695878052"
"10773,0";"7,922";"74,67757017641091"
"10778,0";"7,073";"63,25524796054225"
"10779,0";"7,467";"58,57204368513552"
"10781,0";"7,6";"71,00323841705003"
"10782,0";"7,778";"78,10789312071931"
"10784,0";"9,06";"79,26055021049692"
"10785,0";"9,233";"75,03386451607206"
"10789,0";"9,04";"70,35260772717405"
"10790,0";"8,46";"57,02592160608726"
"10792,0";"8,243";"40,92967584976461"
"10794,0";"7,8";"7,780329470838875"
"10795,0";"8,12";"7,972357424657549"
"10796,0";"8,233";"8,051720444495976"
"10802,0";"7,914";"9,835343836593049"
"10803,0";"7,414";"357,61945688722244"
"10805,0";"6,367";"345,30818398414476"
"10807,0";"4,46";"335,3765064046458"
"10809,0";"3,867";"318,97740596972915"
"10813,0";"2,783";"338,3237863194261"
"10815,0";"3,4";"350,4249180726834"
"10820,0";"4,0";"356,9713457429042"
"10822,0";"3,814";"358,5769783643186"
"10823,0";"3,9";"2,346332094875113"
"10825,0";"4,56";"4,115854125360816"
"10827,0";"4,88";"359,44159453559865"
"10831,0";"5,6";"359,4881265966153"
"10832,0";"5,94";"1,4389397809108473"
"10836,0";"6,22";"0,2570658786181281"
"10840,0";"6,275";"0,0"
"10841,0";"6,4";"1,560917475798175"
"10846,0";"6,65";"359,0275329784379"
"10847,0";"6,683";"358,77851053452764"
"10854,0";"6,488";"359,09397849426483"
"10857,0";"6,32";"356,65344022385443"
"10861,0";"5,9";"352,4655648217946"
"10866,0";"5,456";"350,7780319347963"
"10869,0";"5,188";"350,5636307358104"
"10872,0";"5,333";"346,4761132634307"
"10877,0";"5,412";"347,9361344862496"
"10884,0";"5,617";"337,92866418732257"
"10886,0";"5,944";"349,80268580243916"
"10889,0";"6,74";"348,95175219224643"
"10895,0";"7,333";"350,3669787518154"
"10897,0";"7,712";"350,8600808394812"
"10901,0";"8,133";"350,54897677130606"
"10903,0";"8,333";"350,16870844535237"
"10906,0";"8,92";"349,0095001443675"
"10911,0";"9,175";"348,7903363588342"
"10913,0";"9,329";"349,4417201056065"
"10917,0";"9,5";"348,98343287851503"
"10919,0";"9,567";"349,6307589392547"
"10922,0";"9,66";"349,92241566902555"
"10927,0";"9,612";"348,6585353653247"
"10934,0";"9,308";"349,65039715223435"
"10941,0";"9,021";"348,4889297545937"
"10944,0";"8,81";"349,6943916296836"
"10948,0";"8,4";"348,71633466040737"
"10949,0";"8,34";"349,5170845851043"
"10955,0";"8,386";"352,2044270914617"
"10963,0";"8,364";"358,4236508108603"
"10966,0";"8,327";"5,969362712321759"
"10970,0";"8,3";"15,16406907109085"
"10975,0";"8,067";"16,985711775329523"
"10978,0";"7,813";"16,262715561339576"
"10986,0";"7,827";"9,112479991005793"
"10987,0";"7,9";"1,337162684139516"
"10993,0";"8,486";"356,86355989945724"
"11001,0";"8,236";"358,80150557203984"
"11002,0";"8,044";"359,87036722138714"
"11005,0";"8,117";"7,302285410017644"
"11009,0";"8,214";"12,497032152483168"
"11014,0";"8,133";"16,67007639444797"
"11015,0";"8,1";"17,61208236940804"
"11023,0";"7,911";"17,900549208764282"
"11030,0";"7,707";"20,5822661254821"
"11031,0";"7,438";"22,157494664289047"
"11038,0";"7,375";"28,55235459146513"
"11039,0";"7,388";"36,96068635619296"
"11043,0";"7,24";"44,10665429974456"
"11049,0";"6,95";"47,20597979785227"
"11050,0";"6,757";"47,28469039709378"
"11058,0";"7,167";"48,81882786432696"
"11064,0";"7,579";"47,43904947100874"
"11072,0";"8,35";"48,57462910091916"
"11073,0";"8,611";"47,519487381250315"
"11074,0";"8,66";"43,81729233232564"
"11081,0";"8,037";"38,75244550021436"
"11083,0";"8,2";"36,60325346649708"
"11089,0";"9,363";"33,653471706258316"
"11093,0";"9,32";"30,220205498294643"
"11097,0";"9,075";"32,11142663536119"
"11103,0";"9,0";"35,10248678881522"
"11104,0";"8,971";"14,067176540400057"
"11106,0";"8,644";"347,52186761152234"
"11107,0";"8,56";"343,18495127752834"
"11108,0";"7,74";"1,457788729497494"
"11110,0";"7,25";"21,122927667016224"
"11113,0";"6,6";"6,361559587479145"
"11114,0";"7,45";"352,61811741772823"
"11116,0";"6,283";"336,61881198229383"
"11118,0";"5,84";"331,4684303201668"
"11119,0";"4,62";"328,9455902064648"
"11124,0";"5,567";"326,22535735207066"
"11127,0";"5,5";"327,4476603946922"
"11131,0";"5,643";"328,3151365940336"
"11132,0";"5,9";"330,21670815787957"
"11137,0";"6,367";"348,39467037341126"
"11138,0";"6,383";"2,9135733925790084"
"11139,0";"6,414";"13,111038891759398"
"11140,0";"6,475";"15,86729532902757"
"11149,0";"6,82";"15,83722891918213"
"11150,0";"6,84";"15,886489450001731"
"11156,0";"8,557";"19,870767443602514"
"11157,0";"8,714";"20,243627078343728"
"11159,0";"7,689";"27,08750049011939"
"11162,0";"6,7";"37,653857193711666"
"11164,0";"8,54";"39,09882098785936"
"11165,0";"8,6";"33,76043477523001"
"11166,0";"8,643";"31,741053764175298"
"11171,0";"9,1";"36,25800821134374"
"11172,0";"9,183";"36,28966001197126"
"11175,0";"9,344";"34,94883966223826"
"11178,0";"9,767";"34,36216836298981"
"11185,0";"9,55";"33,128507489334815"
"11192,0";"9,193";"21,728126761153153"
"11198,0";"8,877";"15,866697316370093"
"11202,0";"8,73";"16,326360704182687"
"11205,0";"8,357";"19,28283669460794"
"11206,0";"8,262";"13,024017114457438"
"11210,0";"7,54";"9,583681741320932"
"11213,0";"7,8";"12,847982400876015"
"11219,0";"8,367";"14,836417806063546"
"11220,0";"8,443";"13,453566126478865"
"11225,0";"8,417";"11,193724846537812"
"11226,0";"8,383";"351,567257198207"
"11228,0";"8,088";"316,09341840302284"
"11230,0";"7,1";"292,83643298557087"
"11231,0";"6,7";"286,9981166585586"
"11232,0";"6,467";"292,7452991655714"
"11233,0";"5,76";"292,7452991655714"
